Year,Amount,Neighborhood,LAT,LON,Crime Score,Label
2010,750,Pico Rivera,33.9762075,-118.0967975,0.0,L1576
2010,953,Lennox,33.93469,-118.363465,0.415,L1577
2010,"1,131",Burbank,34.171265000000005,-118.31126299999998,0.0,L1578
2010,"1,216",South Whittier,33.933119500000004,-118.0126825,0.0,L1579
2010,"1,382",Sawtelle,34.0373665,-118.4626315,120.77679999999997,L1580
2010,"1,425",Norwalk,33.911804499999995,-118.0950135,0.0,L1581
2010,"1,134",Sunland,34.262834000000005,-118.30683,120.80889999999998,L1582
2010,"1,082",Monterey Park,34.067109,-118.112061,0.0,L1583
2010,"1,395",Whittier,33.9360445,-117.984812,0.0,L1584
2010,811,Exposition Park,34.014515,-118.28932,486.45370000000014,L1585
2010,"1,160",Mission Hills,34.253651500000004,-118.465415,155.34109999999995,L1586
2010,851,Huntington Park,33.9742045,-118.2080885,0.0,L1587
2010,937,North Hollywood,34.194979,-118.383413,205.3919,L1588
2010,"1,105",Claremont,34.086732,-117.72577350000002,0.0,L1589
2010,931,San Pedro,33.727169,-118.284224,248.91199999999992,L1590
2010,,Walnut,34.0509005,-117.843913,0.0,L1591
2010,938,Glassell Park,34.118178,-118.2445025,156.14579999999995,L1592
2010,930,Compton,33.909725,-118.2537435,0.0,L1593
2010,"2,000",Cerritos,33.85597,-118.067815,0.0,L1594
2010,"1,209",Glendale,34.1645725,-118.2882305,0.0,L1595
2010,"1,036",Carson,33.829768,-118.270758,0.0,L1596
2010,"2,000",Manhattan Beach,33.89289461,-118.4143834,0.0,L1597
2010,"1,397",Encino,34.175666,-118.5246645,91.6376,L1598
2010,"1,275",Hancock Park,34.079664,-118.3286955,117.28169999999996,L1599
2010,780,Pico-Union,34.050539,-118.2769545,967.403,L1600
2010,"1,253",Pasadena,34.152173,-118.103306,0.0,L1601
2010,900,Koreatown,34.0635935,-118.29413999999998,511.85,L1602
2010,"1,563",Long Beach,33.8146265,-118.1024205,0.0,L1603
2010,"1,178",Monrovia,34.1560235,-118.0059215,0.0,L1604
2010,"1,156",Mid-Wilshire,34.0523625,-118.330411,235.2122,L1605
2010,972,Panorama City,34.229161,-118.4516205,614.9734000000002,L1606
2010,"1,513",Montecito Heights,34.098103,-118.1841585,47.06759999999999,L1607
2010,"1,172",Sylmar,34.3146865,-118.448309,104.72270000000003,L1608
2010,"1,249",Mid-City,34.036058000000004,-118.3859215,214.9225,L1609
2010,"1,135",Sawtelle,34.045239,-118.449709,257.7698,L1610
2010,"1,370",Avocado Heights,34.0464555,-117.997756,0.0,L1611
2010,"1,243",La Crescenta-Montrose,34.2117495,-118.225292,0.0,L1612
2010,"1,079",Cudahy,33.9647425,-118.1749915,0.0,L1613
2010,913,Westmont,33.9546155,-118.2959315,161.95600000000002,L1614
2010,"1,757",Westwood,34.0617355,-118.4410225,203.29139999999992,L1615
2010,"1,413",Alhambra,34.0826165,-118.1139805,0.0,L1616
2010,"1,563",Alondra Park,33.885925,-118.335435,0.0,L1617
2010,"1,783",Lake Balboa,34.214809499999994,-118.505505,79.5127,L1618
2010,"1,124",Silver Lake,34.089784,-118.274927,195.7939,L1619
2010,"1,079",Van Nuys,34.1886615,-118.457449,284.6887,L1620
2010,"1,752",Lakewood,33.8395,-118.100555,0.0,L1621
2010,"1,612",Beverly Grove,34.0725795,-118.365913,189.8692,L1622
2010,981,Long Beach,33.7718495,-118.174028,0.0,L1623
2010,924,El Monte,34.0683885,-118.035671,0.0,L1624
2010,890,South Gate,33.943372499999995,-118.1851725,0.0,L1625
2010,960,East Hollywood,34.079912,-118.302506,364.9075,L1626
2010,965,La Verne,34.098039,-117.7787765,0.0,L1627
2010,"1,157",Pico Rivera,34.015395500000004,-118.083676,0.0,L1628
2010,"1,790",Hermosa Beach,33.860177,-118.388831,2.106,L1629
2010,"2,000",Chatsworth,34.253622,-118.571362,55.807299999999984,L1630
2010,885,Baldwin Park,34.0804875,-117.96285,0.0,L1631
2010,"1,090",Inglewood,33.9702715,-118.3630945,0.0,L1632
2010,"1,223",Highland Park,34.1213215,-118.2009575,182.167,L1633
2010,765,Westlake,34.062837,-118.2811225,674.6885000000002,L1634
2010,"1,750",Westchester,33.9660065,-118.37815,63.97789999999999,L1635
2010,"1,053",Compton,33.8925035,-118.1877645,0.0,L1636
2010,370,Downtown,34.0469135,-118.251366,1557.0359999999996,L1637
2010,830,East Los Angeles,34.0238505,-118.1624395,0.0,L1638
2010,"2,000",Chatsworth,34.2635755,-118.611966,33.645999999999994,L1639
2010,998,Inglewood,33.941846000000005,-118.3220505,6.478999999999999,L1640
2010,869,Chinatown,34.068935,-118.2444855,161.47599999999997,L1641
2010,"1,101",Valley Village,34.170221999999995,-118.40087350000002,180.7823,L1642
2010,811,Pico-Union,34.043614500000004,-118.2961455,405.89640000000014,L1643
2010,"1,128",Lakewood,33.864659499999995,-118.1294745,0.0,L1644
2010,"1,135",Citrus,34.125068,-117.885748,0.0,L1645
2010,"1,132",El Monte,34.070389500000005,-118.0062695,0.0,L1646
2010,"1,351",Lakewood,33.853702,-118.151119,0.0,L1647
2010,874,Long Beach,33.778971500000004,-118.1828485,2.106,L1648
2010,"1,201",San Pedro,33.7324785,-118.310758,74.15019999999997,L1649
2010,"1,049",Lakewood,33.8335705,-118.158431,0.0,L1650
2010,"1,034",Exposition Park,34.021865000000005,-118.3045305,627.7033000000002,L1651
2010,"2,000",Venice,34.00358,-118.460606,91.84639999999996,L1652
2010,"1,119",Boyle Heights,34.023785,-118.2058885,251.4159,L1653
2010,866,Koreatown,34.0708895,-118.298462,469.24040000000014,L1654
2010,"1,005",El Sereno,34.0890575,-118.177957,108.34959999999997,L1655
2010,935,Lynwood,33.9230905,-118.194295,0.0198,L1656
2010,"1,158",Alhambra,34.0955445,-118.1197875,0.0,L1657
2010,"1,994",La Mirada,33.907714500000004,-118.015603,0.0,L1658
2010,906,Baldwin Hills/Crenshaw,34.0120535,-118.3418225,510.15310000000017,L1659
2010,"1,267",Bellflower,33.893015500000004,-118.1193115,0.0,L1660
2010,"1,194",Valinda,34.04334,-117.9385445,0.0,L1661
2010,"1,424",Mar Vista,34.0213795,-118.4310805,78.98049999999998,L1662
2010,929,Van Nuys,34.2047635,-118.4531115,315.9221,L1663
2010,"1,431",Diamond Bar,34.032461,-117.797391,0.0,L1664
2010,"1,152",Monterey Park,34.047759,-118.1144605,0.0,L1665
2010,"1,200",Northridge,34.246414,-118.528551,23.0622,L1666
2010,"1,289",Covina,34.103307,-117.9121645,0.0,L1667
2010,946,Glendale,34.1593295,-118.27343700000002,0.0,L1668
2010,"1,247",East San Gabriel,34.125885,-118.0749615,0.0,L1669
2010,783,Florence-Firestone,33.9790945,-118.2520505,5.211499999999999,L1670
2010,"1,203",Mayflower Village,34.124229,-117.99530049999998,0.0,L1671
2010,"1,022",Highland Park,34.1141535,-118.194381,376.5390000000002,L1672
2010,"1,230",Westwood,34.067255,-118.4366455,65.25169999999999,L1673
2010,"1,891",La Habra Heights,33.957535,-117.9759805,0.0,L1674
2010,993,Long Beach,33.793533000000004,-118.210846,0.0,L1675
2010,"1,125",Downey,33.9476205,-118.1254215,2.2076,L1676
2010,"1,280",Artesia,33.8596135,-118.079953,0.0,L1677
2010,825,Vermont-Slauson,33.978414,-118.289297,722.7405000000001,L1678
2010,"1,084",Pomona,34.0475995,-117.76107,0.0,L1679
2010,865,Athens,33.9273235,-118.3002815,0.0,L1680
2010,"2,000",Sierra Madre,34.1573315,-118.0497665,0.0,L1681
2010,971,Huntington Park,33.9855105,-118.200384,0.0,L1682
2010,"1,056",South Gate,33.939464,-118.19578,0.0,L1683
2010,"1,170",South El Monte,34.0554575,-118.0490075,0.0,L1684
2010,"1,040",Koreatown,34.0635115,-118.3116385,341.84390000000013,L1685
2010,"1,850",Rowland Heights,33.975488500000004,-117.925286,0.0,L1686
2010,"1,134",University Park,34.0263755,-118.279223,408.90120000000013,L1687
2010,737,Wilmington,33.776615500000005,-118.25296000000002,82.08149999999995,L1688
2010,917,Vermont Vista,33.926092,-118.2860545,360.06570000000005,L1689
2010,"1,450",Pasadena,34.1298475,-118.159162,0.0,L1690
2010,"1,520",Carson,33.832284,-118.216995,0.0,L1691
2010,833,Wilmington,33.779804,-118.2655705,508.09809999999993,L1692
2010,801,Boyle Heights,34.043615,-118.205084,531.1717000000001,L1693
2010,,Tarzana,34.1677675,-118.548778,95.9755,L1694
2010,972,Whittier,33.9692905,-118.035006,0.0,L1695
2010,"1,688",Altadena,34.2073225,-118.1562895,0.0,L1696
2010,"1,356",Mar Vista,34.0137065,-118.424224,80.48539999999998,L1697
2010,"1,062",Hyde Park,33.997504,-118.3246435,346.51660000000015,L1698
2010,800,Compton,33.913246,-118.222482,0.0,L1699
2010,843,South Gate,33.941773,-118.221212,0.0,L1700
2010,"1,348",Sylmar,34.3062,-118.42203,51.426399999999994,L1701
2010,839,Long Beach,33.786223,-118.1915435,0.0,L1702
2010,"1,364",Woodland Hills,34.171833500000005,-118.614082,79.2911,L1703
2010,"1,017",La Verne,34.114226,-117.7886885,0.0,L1704
2010,977,Pacoima,34.263920500000005,-118.4286915,285.67569999999995,L1705
2010,"1,336",La Mirada,33.9226515,-118.012887,0.0,L1706
2010,984,West Whittier-Los Nietos,33.972572,-118.052838,0.0,L1707
2010,"1,066",Harbor City,33.802382,-118.304171,122.6399,L1708
2010,789,Pomona,34.0613,-117.7678315,0.0,L1709
2010,"1,843",Lake Balboa,34.2047185,-118.50986,96.2661,L1710
2010,"1,971",Sun Valley,34.211448,-118.409348,77.39049999999997,L1711
2010,"1,056",Mid-City,34.0375635,-118.3505565,274.8491000000001,L1712
2010,"1,377",Sherman Oaks,34.1378715,-118.418298,17.896299999999993,L1713
2010,"1,056",Elysian Valley,34.100216,-118.2437135,104.4359,L1714
2010,"1,054",Florence-Firestone,33.949899,-118.24958,270.72600000000006,L1715
2010,"1,120",Valley Glen,34.184859,-118.409517,205.26790000000003,L1716
2010,859,Gardena,33.8910355,-118.30422450000002,0.0,L1717
2010,,Downey,33.925708,-118.162308,0.0,L1718
2010,"1,436",Granada Hills,34.2790905,-118.4941245,46.7034,L1719
2010,"1,447",El Segundo,33.9199625,-118.418878,0.0,L1720
2010,879,North Hills,34.2463715,-118.4596495,81.6111,L1721
2010,"1,271",Mid-Wilshire,34.063565000000004,-118.3542505,132.03759999999997,L1722
2010,"1,233",Long Beach,33.822661,-118.1761875,0.0,L1723
2010,"1,099",Los Feliz,34.112585,-118.306918,19.5702,L1724
2010,984,North Hollywood,34.1906295,-118.365029,107.1691,L1725
2010,"1,358",Panorama City,34.227376,-118.441236,128.03740000000002,L1726
2010,903,Hacienda Heights,34.012346,-118.007998,0.0,L1727
2010,993,Long Beach,33.871521,-118.15561,0.0,L1728
2010,"1,332",Monterey Park,34.0283005,-118.10774750000002,0.0,L1729
2010,872,Vermont Square,34.00727,-118.2980435,463.33709999999985,L1730
2010,994,Hollywood,34.0999045,-118.3118915,590.9600000000003,L1731
2010,861,Florence,33.978568,-118.2717375,754.4170999999999,L1732
2010,849,Vermont Knolls,33.962152,-118.2861365,810.1974999999999,L1733
2010,"1,138",Pacoima,34.27316,-118.4202235,256.8707,L1734
2010,"1,443",Glendale,34.1850915,-118.219529,0.0,L1735
2010,946,East Los Angeles,34.0120805,-118.1324565,0.0,L1736
2010,"1,071",Gardena,33.877386,-118.306193,0.0,L1737
2010,"1,058",Sun Valley,34.210852,-118.34804950000002,41.4667,L1738
2010,"1,427",Long Beach,33.8226965,-118.210521,0.0,L1739
2010,"1,379",North Hills,34.253753499999995,-118.481817,83.09329999999997,L1740
2010,"1,778",Burbank,34.203851,-118.3106535,0.0,L1741
2010,"1,420",Santa Fe Springs,33.940045500000004,-118.0896085,0.0,L1742
2010,693,Compton,33.892216,-118.236106,0.0932,L1743
2010,755,Westlake,34.054663500000004,-118.2772135,1366.9716999999996,L1744
2010,"1,904",Winnetka,34.195612,-118.5725685,110.45889999999996,L1745
2010,"1,700",North Hills,34.2281815,-118.4920695,41.8053,L1746
2010,"1,327",Sylmar,34.302027,-118.446501,161.8916999999999,L1747
2010,"1,428",Del Rey,33.99916,-118.4045585,32.432099999999984,L1748
2010,835,Cypress Park,34.091851,-118.222215,182.0074,L1749
2010,998,Van Nuys,34.190296000000004,-118.444351,457.3802,L1750
2010,"1,386",Sherman Oaks,34.1684825,-118.455251,120.2391,L1751
2010,"2,000",Manhattan Beach,33.881373700000005,-118.4072397,2.6312,L1752
2010,810,East Hollywood,34.0887575,-118.288114,413.28020000000015,L1753
2010,805,Boyle Heights,34.0509745,-118.2085545,364.6431999999999,L1754
2010,"1,206",Bellflower,33.898299,-118.1330425,0.0,L1755
2010,"1,202",North Hollywood,34.1685345,-118.3668635,270.5341,L1756
2010,332,Baldwin Hills/Crenshaw,34.0241755,-118.3664325,169.2788000000001,L1757
2010,783,Arcadia,34.109675,-118.04223,0.0,L1758
2010,"1,156",Rosemead,34.069277500000005,-118.099254,0.0,L1759
2010,"1,591",Westchester,33.956754499999995,-118.4244035,79.87219999999998,L1760
2010,"1,267",El Monte,34.081728000000005,-118.00581499999998,0.0,L1761
2010,930,Carson,33.842811,-118.283295,0.0,L1762
2010,"1,126",Covina,34.080762,-117.8901315,0.0,L1763
2010,"1,622",Glendora,34.1232835,-117.833986,0.0,L1764
2010,"1,266",Echo Park,34.094369,-118.2512135,56.3306,L1765
2010,"1,285",West Puente Valley,34.04549650000001,-117.9587185,0.0,L1766
2010,973,Bell Gardens,33.971262,-118.166111,0.0,L1767
2010,"1,293",Baldwin Hills/Crenshaw,34.0049835,-118.349179,107.14,L1768
2010,"1,074",Winnetka,34.214331,-118.5666505,87.83399999999996,L1769
2010,"1,420",Mount Washington,34.1149675,-118.215376,40.21309999999999,L1770
2010,"1,202",Mar Vista,34.000384999999994,-118.434124,158.22709999999995,L1771
2010,902,Lynwood,33.916178,-118.213576,0.0,L1772
2010,"2,000",Pacific Palisades,34.049658,-118.5202905,54.01319999999999,L1773
2010,825,Jefferson Park,34.0282015,-118.3132745,503.2496,L1774
2010,"1,331",Studio City,34.1438535,-118.3703245,174.31199999999995,L1775
2010,"1,446",Long Beach,33.790025,-118.1383855,0.0,L1776
2010,"1,709",Redondo Beach,33.8633335,-118.3630525,0.0,L1777
2010,977,El Monte,34.0757515,-118.034977,0.6381,L1778
2010,800,Westlake,34.063775,-118.269137,747.0361000000003,L1779
2010,"1,159",Rosemead,34.058981,-118.1037825,0.0,L1780
2010,"1,016",Rosemead,34.0676445,-118.0862325,0.0,L1781
2010,899,Hawthorne,33.9128105,-118.3395105,0.0,L1782
2010,903,Downtown,34.0610075,-118.2449835,262.6716,L1783
2010,"1,364",Lawndale,33.8837445,-118.356835,0.0,L1784
2010,"1,265",Granada Hills,34.2610855,-118.5158815,80.2624,L1785
2010,"1,303",Burbank,34.1714255,-118.3527755,3.8143,L1786
2010,826,Central-Alameda,33.9993805,-118.2542925,642.0034000000003,L1787
2010,"1,196",Van Nuys,34.206446,-118.4443775,242.2876,L1788
2010,"1,384",Azusa,34.122452,-117.922847,0.0,L1789
2010,"1,043",Cudahy,33.9672875,-118.1979385,0.0,L1790
2010,927,Vermont Vista,33.949905,-118.2854905,620.3206000000001,L1791
2010,"1,040",Canoga Park,34.2046535,-118.6016945,260.4326000000001,L1792
2010,"1,078",Pomona,34.048302500000005,-117.731702,0.0,L1793
2010,969,Long Beach,33.7731395,-118.2018035,0.0,L1794
2010,"1,029",Gardena,33.8982925,-118.304751,0.0,L1795
2010,"1,923",Diamond Bar,33.998459000000004,-117.8235015,0.0,L1796
2010,"1,368",Sun Valley,34.224559,-118.402591,107.8728,L1797
2010,"2,000",West Hills,34.189181500000004,-118.6372335,22.5827,L1798
2010,"2,000",Pasadena,34.163146000000005,-118.1778035,0.0,L1799
2010,"1,376",Glendale,34.1621815,-118.2441095,0.0,L1800
2010,904,Pico-Union,34.0498995,-118.28787,474.5362,L1801
2010,918,South Gate,33.9406675,-118.207837,0.0,L1802
2010,"1,107",Hyde Park,33.9818325,-118.3220865,389.30380000000014,L1803
2010,866,La Mirada,33.9100105,-117.985431,0.0,L1804
2010,"1,032",Paramount,33.8872045,-118.1740865,0.0,L1805
2010,"1,115",Larchmont,34.079853,-118.3180955,133.16170000000002,L1806
2010,"2,000",Tarzana,34.1796355,-118.556094,48.31549999999999,L1807
2010,"1,479",Norwalk,33.923226,-118.0904465,0.0,L1808
2010,"1,357",Arcadia,34.126758,-118.058631,0.0,L1809
2010,877,Huntington Park,33.976994,-118.2315295,0.0,L1810
2010,"1,107",Inglewood,33.978118,-118.3523905,16.5859,L1811
2010,"1,125",Lynwood,33.9178175,-118.202112,0.0,L1812
2010,873,East Hollywood,34.0973365,-118.287285,307.2314,L1813
2010,"2,000",Pacific Palisades,34.073806,-118.5567815,7.8625,L1814
2010,"1,188",Hollywood,34.099793,-118.346538,557.9711000000002,L1815
2010,"1,444",Sylmar,34.3231715,-118.444538,74.72909999999995,L1816
2010,808,San Pedro,33.748135,-118.283727,202.62910000000005,L1817
2010,"1,022",Wilmington,33.797961,-118.2592835,134.3617999999999,L1818
2010,"1,340",Pomona,34.0839035,-117.7448405,0.0,L1819
2010,999,Sun Valley,34.203194,-118.3834125,235.1982,L1820
2010,"2,000",Pacific Palisades,34.04249420000001,-118.5425851,30.1686,L1821
2010,"1,141",Lake Balboa,34.203520000000005,-118.4967605,163.13260000000002,L1822
2010,983,Panorama City,34.223101,-118.45670049999998,301.08199999999994,L1823
2010,"1,385",West Covina,34.0229315,-117.897437,0.0,L1824
2010,752,Pacoima,34.268476,-118.4152165,220.75790000000003,L1825
2010,771,East Los Angeles,34.0206815,-118.1830935,0.0,L1826
2010,"1,855",San Gabriel,34.108893,-118.097545,0.0,L1827
2010,"2,000",Granada Hills,34.298025,-118.509153,34.3779,L1828
2010,849,Florence-Firestone,33.971394000000004,-118.2531335,82.33399999999997,L1829
2010,865,Watts,33.948744,-118.246174,362.59610000000015,L1830
2010,"1,013",Bell,33.9803325,-118.194495,0.0,L1831
2010,"1,400",Pasadena,34.137879,-118.1268055,0.0,L1832
2010,"1,630",Hollywood Hills,34.129416,-118.3366605,2.5239,L1833
2010,"1,696",Long Beach,33.7971065,-118.1586315,0.0,L1834
2010,"1,796",Westwood,34.0558665,-118.433093,87.18079999999998,L1835
2010,"1,079",Valley Village,34.162959,-118.4048165,120.5715,L1836
2010,985,Gardena,33.8843295,-118.3064395,0.0,L1837
2010,"1,248",El Monte,34.08602,-118.0440085,0.0,L1838
2010,"1,654",Hawthorne,33.905468,-118.37252,0.0,L1839
2010,"1,239",Montebello,34.0246365,-118.1367445,0.0,L1840
2010,963,Valley Glen,34.190302,-118.4244185,207.51300000000003,L1841
2010,826,Pacoima,34.2867415,-118.4160805,132.0037,L1842
2010,"1,106",Covina,34.0957595,-117.8769905,0.0,L1843
2010,929,Willowbrook,33.9141525,-118.227834,0.0,L1844
2010,917,Hollywood,34.094359000000004,-118.3299175,582.6347000000002,L1845
2010,"1,954",Hacienda Heights,34.0016935,-117.980212,0.0,L1846
2010,888,Florence,33.972753999999995,-118.2751255,973.8133,L1847
2010,"1,637",Redondo Beach,33.835432,-118.388025,0.0,L1848
2010,"1,364",West Los Angeles,34.0404165,-118.430463,153.34129999999996,L1849
2010,"1,329",Norwalk,33.8913005,-118.0641375,0.0,L1850
2010,"1,074",Winnetka,34.214258,-118.5790175,53.69049999999998,L1851
2010,"1,369",Sawtelle,34.034536,-118.4525605,142.80399999999997,L1852
2010,"1,016",South Whittier,33.951895,-118.03503,0.0,L1853
2010,918,Highland Park,34.104337,-118.197538,270.79890000000006,L1854
2010,"1,050",Koreatown,34.0561295,-118.2940735,681.5956000000001,L1855
2010,825,South Park,33.9996995,-118.277466,609.9313000000002,L1856
2010,714,Westlake,34.058994,-118.2663115,878.8782999999999,L1857
2010,"2,000",Woodland Hills,34.176733500000005,-118.6309385,46.00019999999999,L1858
2010,"1,131",Monterey Park,34.0507125,-118.1328745,0.0,L1859
2010,914,Long Beach,33.8185705,-118.2180885,0.0,L1860
2010,"1,196",North Hollywood,34.1568065,-118.3734175,170.10449999999994,L1861
2010,"2,000",Tarzana,34.144623,-118.5319345,5.643700000000001,L1862
2010,"1,217",Northridge,34.2338575,-118.537507,117.84419999999996,L1863
2010,967,Van Nuys,34.18356,-118.4530775,426.6487,L1864
2010,"1,020",Valley Glen,34.1781255,-118.439977,150.87209999999996,L1865
2010,"1,211",Tujunga,34.2455945,-118.271731,80.74180000000001,L1866
2010,"1,825",Woodland Hills,34.182958500000005,-118.584201,13.618999999999998,L1867
2010,"1,062",North Hills,34.224845,-118.4634755,399.11100000000016,L1868
2010,"1,240",Del Rey,33.9886515,-118.4224605,109.0585,L1869
2010,837,Vermont Vista,33.9445585,-118.285496,573.3162000000002,L1870
2010,"1,036",Hawthorne,33.905511,-118.3481055,0.0,L1871
2010,"2,000",Arleta,34.2399345,-118.4355265,123.2345,L1872
2010,993,Pasadena,34.163369,-118.1369255,0.0,L1873
2010,754,El Monte,34.0677255,-118.0599025,0.0,L1874
2010,"1,295",Studio City,34.149998,-118.3710665,126.79479999999998,L1875
2010,"1,107",Lakewood,33.863656,-118.116728,0.0,L1876
2010,"1,224",South Whittier,33.9243145,-118.0508065,0.0,L1877
2010,"1,009",Lynwood,33.9268815,-118.2045025,0.0,L1878
2010,693,Boyle Heights,34.059408000000005,-118.197818,187.1608,L1879
2010,"1,892",Reseda,34.194483500000004,-118.557871,149.8917,L1880
2010,"1,055",Highland Park,34.116165,-118.1748505,41.19059999999999,L1881
2010,"1,200",Porter Ranch,34.2620495,-118.5490485,37.46379999999999,L1882
2010,954,Green Meadows,33.929254,-118.2671865,509.65700000000015,L1883
2010,997,North Hollywood,34.1848665,-118.374674,186.6861,L1884
2010,986,East Hollywood,34.0877515,-118.3035155,413.79,L1885
2010,"1,121",El Monte,34.051401,-118.014185,0.0,L1886
2010,999,Compton,33.9013835,-118.2371125,0.0,L1887
2010,"1,003",Montebello,34.004803,-118.1053765,0.0,L1888
2010,"1,259",Baldwin Park,34.095734,-117.976888,0.0,L1889
2010,"1,119",Mar Vista,34.009731,-118.4316705,114.38829999999996,L1890
2010,"1,031",Silver Lake,34.08661,-118.279689,253.34759999999991,L1891
2010,997,Alhambra,34.073789500000004,-118.139436,0.0,L1892
2010,891,Chesterfield Square,33.985482,-118.310035,521.9301999999999,L1893
2010,"1,278",San Fernando,34.2898305,-118.4343995,0.0,L1894
2010,"1,226",Bellflower,33.873695500000004,-118.1295155,0.0,L1895
2010,969,West Adams,34.0297025,-118.3604535,269.2987,L1896
2010,"1,922",Burbank,34.1994375,-118.318784,0.0,L1897
2010,"1,075",Monrovia,34.135121500000004,-117.9958,0.0,L1898
2010,794,West Carson,33.8167325,-118.2932245,0.5082,L1899
2010,"1,513",Los Feliz,34.111557,-118.295845,43.93089999999999,L1900
2010,"1,921",West Covina,34.0687605,-117.8988995,0.0,L1901
2010,991,Long Beach,33.7825585,-118.1276545,0.0,L1902
2010,"2,000",Brentwood,34.10129000000001,-118.494583,3.5036,L1903
2010,"1,096",Wilmington,33.78725,-118.2472725,121.53859999999996,L1904
2010,"1,342",Mid-Wilshire,34.05688,-118.3480075,128.69159999999997,L1905
2010,"1,105",Whittier,33.961379,-118.0189855,0.0452,L1906
2010,814,Boyle Heights,34.0473465,-118.2237095,233.29020000000008,L1907
2010,"1,422",San Dimas,34.141358000000004,-117.793128,0.0,L1908
2010,"1,523",Manhattan Beach,33.882237,-118.4018225,2.6312,L1909
2010,"1,059",University Park,34.0343195,-118.2789565,204.4998,L1910
2010,811,Central-Alameda,33.992164,-118.25209850000002,488.17670000000015,L1911
2010,"1,097",Irwindale,34.108944,-117.966677,0.0,L1912
2010,"1,183",Harbor City,33.794186,-118.288934,125.1297,L1913
2010,"1,258",Lawndale,33.880805,-118.34807,0.0,L1914
2010,"1,500",La Canada Flintridge,34.2261145,-118.2193885,0.0,L1915
2010,"1,071",Bell Gardens,33.958316,-118.159746,0.0,L1916
2010,"1,375",Chatsworth,34.2373915,-118.6488335,0.0,L1917
2010,686,Green Meadows,33.9583205,-118.263794,520.2578,L1918
2010,"2,000",West Hills,34.2137705,-118.63362,22.0043,L1919
2010,"1,845",Rancho Park,34.034177,-118.427171,56.35309999999999,L1920
2010,"1,121",Downey,33.941069,-118.145972,0.0,L1921
2010,"1,748",Playa del Rey,33.9562775,-118.437016,129.0305,L1922
2010,939,Hollywood,34.103533,-118.3178,328.48509999999993,L1923
2010,"1,191",Claremont,34.100528000000004,-117.725001,0.0,L1924
2010,"1,223",Long Beach,33.76191605,-118.14915390000002,0.0,L1925
2010,"1,227",Los Feliz,34.116113,-118.2790375,56.8277,L1926
2010,"2,000",Mid-Wilshire,34.070503,-118.357312,177.14010000000005,L1927
2010,"1,830",Brentwood,34.059953,-118.4686465,60.7842,L1928
2010,"1,033",Exposition Park,34.0145435,-118.304539,709.8937000000002,L1929
2010,887,Vermont Square,33.999376,-118.310834,543.9394,L1930
2010,"1,368",South San Jose Hills,34.0082915,-117.8946755,0.0,L1931
2010,"1,528",La Crescenta-Montrose,34.228725,-118.237835,0.0,L1932
2010,"1,493",Altadena,34.1801065,-118.113418,0.0,L1933
2010,"1,019",Los Feliz,34.098795,-118.285197,218.8813,L1934
2010,"1,092",Long Beach,33.868253499999994,-118.1795615,0.0,L1935
2010,"1,088",Hawthorne,33.9273185,-118.3395145,0.0,L1936
2010,"1,605",Sherman Oaks,34.1470205,-118.4426355,115.2989,L1937
2010,"1,637",Diamond Bar,34.0121545,-117.81493,0.0,L1938
2010,929,Long Beach,33.877836,-118.2047045,0.0,L1939
2010,"1,942",Rowland Heights,33.9770295,-117.87052,0.0,L1940
2010,961,Duarte,34.13806,-117.976469,5.5474,L1941
2010,"1,398",Hancock Park,34.0683115,-118.3326325,20.1346,L1942
2010,"1,661",Glendora,34.120548,-117.8726465,0.0,L1943
2010,883,East Hollywood,34.0929955,-118.3048465,469.2545,L1944
2010,567,Monterey Park,34.0388015,-118.15318899999998,0.0,L1945
2010,"1,426",Sawtelle,34.042643,-118.465557,222.8522,L1946
2010,"2,000",Pasadena,34.13445,-118.1753385,0.1242,L1947
2010,910,East Los Angeles,34.050936,-118.187759,0.07339999999999999,L1948
2010,871,Koreatown,34.0635735,-118.298496,632.6546000000002,L1949
2010,"1,121",San Pasqual,34.139221500000005,-118.1028395,0.0,L1950
2010,807,Huntington Park,33.9743625,-118.215372,0.0,L1951
2010,"1,230",Glendale,34.142623,-118.2376825,0.0,L1952
2010,795,Boyle Heights,34.0191645,-118.2113105,169.3336,L1953
2010,"1,026",Inglewood,33.9416,-118.339395,0.0,L1954
2010,"1,027",Mid-Wilshire,34.049342,-118.354404,187.8725,L1955
2010,856,East Los Angeles,34.027883,-118.16741100000002,0.0,L1956
2010,723,Pasadena,34.161608,-118.1571605,0.0,L1957
2010,"1,710",Beverly Grove,34.0851935,-118.3719725,177.1951,L1958
2010,"1,689",Venice,33.993484,-118.459266,196.723,L1959
2010,"1,481",Glendale,34.2067165,-118.2368375,0.0,L1960
2010,"1,375",South Whittier,33.9319075,-118.0270415,0.0,L1961
2010,"1,051",Long Beach,33.7714375,-118.164174,0.0226,L1962
2010,"1,010",South Park,33.9922445,-118.2695665,643.0558000000002,L1963
2010,675,Watts,33.933448,-118.234588,677.6193000000002,L1964
2010,"1,282",Panorama City,34.246626,-118.450697,198.88619999999997,L1965
2010,"1,376",Sylmar,34.3236325,-118.4860245,32.06219999999999,L1966
2010,"1,488",Lake View Terrace,34.2819045,-118.3918905,111.2854,L1967
2010,971,Long Beach,33.778971500000004,-118.1643805,0.0226,L1968
2010,"1,096",Sun Valley,34.21116,-118.371144,176.7827,L1969
